or even on some surfaces?,"Optical mice use an LED and a camera to rapidly capture images of the surface beneath the mouse. The infomation from the camera is analyzed by a DSP (Digital Signal Processor) and used to detect imperfections in the underlying surface and determine motion. Some materials, such as glass, mirrors or other very shiny, uniform surfaces interfere with the ability of the DSP to accurately analyze the surface beneath the mouse.     Since glass is transparent and very uniform, the mouse is unable to pick up enough imperfections in the underlying surface to determine motion. Mirrored surfaces are also a problem, since they constantly reflect back the same image, causing the DSP not to recognize motion properly. When the system is unable to see surface changes associated with movement, the mouse will not work properly."
Appeal to their ego? wallets? sense of belonging? or something else?,"I think that, though counterintuitive, one of the most effective ways was to limit the number of questions a user can answer per day. A casual user will still answer the 11th question the next day, and more hard-core users will try to answer as many questions as allowed. For this to work, the limit has to be pretty small, at least starting out, so that it is reasonably easy for someone with other commitments to achieve it. Setting a small limit also requires users to choose which questions they most want to answer, which increases the likelihood that their answers will be useful. When more answers are useful, it increases the usefulness of the service, which in turn incentivizes people to answer questions. And by placing a premium on the number of questions a user can answer per unit time, the likelihood that the user will throw him/herself into it full-throttle but then quickly become bored is also decreased. See my answer to the question, Why am I only allowed to answer 10 questions a day here?: http://answers.yahoo.com/question/?qid=1005120801767 On the issue of the term incentivize--it is shameless corporate-speak, but it describes an impersonal, profit-oriented process. To attempt to use softer language to describe something that is inherently cold, calculating, and opportunistic (though not necessarily bad or wrong) would constitute euphemism, and would be both misleading and dangerous."
I need to get a wireless card for my laptop. Are all cards compatible with all laptops? Which one is best?,"Q: Are all cards compatible? A: Not quite. If your laptop is a Mac Powerbook or iBook, you should get a USB wireless network adapter. And regardless if it's a Windows or Mac laptop, it's a good idea to double-check that it doesn't already have wireless capability built-in (most do nowadays). Assuming your laptop runs Windows, doesn't have a built-in wireless adapter, and is a relatively recent model (a Pentium II or newer CPU is a good hint), then just about any wireless card will work and you skip the rest of this explanation. If your laptop is more than 7 or 8 years old, you need to make sure it supports CardBus PCMCIA cards. Many wireless PCMCIA cards use the CardBus interface - it provides higher performance than the standard PCMCIA interface. Unfortunately, CardBus slots look just like a regular PCMCIA slot, so you can't tell if your laptop supports them just by looking. You can, however, easily tell if a wireless PCMCIA card uses CardBus or not. If it has a gold strip on top the end that goes into the PCMCIA slot, then it's a CardBus PCMCIA card. Many manufacturers of wireless PCMCIA cards offer them using both interfaces. Here's an example of a Siemens card (along with pictures that clearly show the difference between a regular PCMCIA card and CardBus card): http://kb.efficient.com/display/1n/articleDirect/index.asp?aid=45947&r=0.1037256 Q: Which one is best? A: It depends on what your wireless network supports. But, in general, there are several good options and at very reasonable prices. WARNING: If you want to buy a wireless card to use at work though, you MUST check with your IT department before buying anything. First, they should really provide a wireless card - you shouldn't have to buy one. Second, businesses often configure their wireless networks to use specific security features, and you want to make sure you buy equipment that will be compatible. OK, assuming you want to use this for wireless connectivity at home, then just about any wireless card that supports 802.11g (aka Wireless-G) will suffice. I say that because most equipment for wireless home networks sold today uses the 802.11g standard. And anything that you buy nowadays will provide more than adequate security and encryption options. Choice of brand matters a lot, though I can't recommend a single one because you really want to get the same brand as the rest of your wireless networking equipment. For instance, if you have a Linksys wireless router at home, then get a Linksys wireless card. Technically, most of the wireless equipment is compatible with each other (I won't get into the gory details of why that's not always true), but if you get equipment from the same brand, then you know it's been tested by the manufacturer to be compatible. And the software you use to setup the various pieces of equipment will be very similar and use the same descriptions for various options - that should make things less confusing. If you're buying the other networking equipment too (e.g. the wireless router), then I recommend Linksys. I've never been disappointed by their products - good performance, reliability, support and at very good prices to boot. And you can find their products in almost any major retail store that carries computer products (like Best Buy). Hope this helps!"
How do you find the web site traffic (number of page views) for a particular web site?,"Alexa's traffic rankings are a good way to get relative metrics for a site that you're not in control of. Be aware however that their numbers only reflect the group of people that have the Alexa toolbar installed on their computers. Here is Yahoo's listing: http://www.alexa.com/data/details/traffic_details?&compare_sites=&y=p&q=&url=yahoo.com If you are the owner of the site, you can take your webserver logs and run them through an analyzer such as awtats - http://awstats.sourceforge.net/"
"For a podcasting application, I'd like my web server to be able to receive audio straight from the browser. Something like a Push to talk button. It seems it's possible to do this with Flash. Is there any other way? With Flash, do I need to buy a Macromedia server licence, or are there alternatives to have Flash on the browser talk to my server?",Userplane has an audio/video recorder that will do that - you can check it out at http://www.userplane.com/apps/videoRecorder.cfm
"I'm trying to make a cell that has a list of other cells. e.g. I want my cell to say [d4's value], [d5's value] Can I do that? Right now when I try, Excel spits out the #value error. Can you help?","Use the CONCATENATE function, with one of the arguments being , The formula you end up with should look something like this: =CONCATENATE(D3,, ,D5)"
"Don't want to go overboard on budget or features. Just want something better than a 17 monitor to work and play with. More interested in quality, performance, ease of use.","The answer to this question changes from day to day. Dell flatscreens have a good reputation. If you stay away from the very biggest screens (25 for example) you can save a lot of money. SharkeyExtreme (www.sharkeyextreme.com) recommends 17 LCDs for the most savings (~ $250). If you want something a little bigger, they suggest the Dell Ultrasharp 2005FPW 20.1 LCD. I got one of those myself and it's gorgeous. I checked www.shopper.com and found one for $518."
What does RSS means ?,It means Really Simple Syndication or Rich Site Summary. Dave Winer has a claim to the paternity.
How much do sound cards cost?,"Sound cards vary depending on their quality. They also vary in price by how many channels they support, I.E. Some only support 5.1 surround, and others can handle 7.1. They generally vary in price from $50 - $200. NewEgg has great deals on computer hardware. I recommend buying from them, and you can browse through their products and read reviews of people who have purchased them. http://www.newegg.com/ProductSort/Category.asp?Category=36"
What do I need to open PDF files?,You need Adobe Acrobat Reader: http://www.adobe.com/products/acrobat/readermain.html
What does folksonomy mean?,"Folksonomy is a word formed from a combination of folk and taxonomy. It's a recently developed concept of the general public categorizing information according to what's most useful for the masses, and is considered in opposition to the sometimes more formal classification systems created by an entity such as the Library of Congress or Yahoo!. Folksonomies are often implemented using tags. An advantage of tags over a hierarchical taxonomy is that it's easy to apply multiple tags to a single item, rather than having to decide which category to place the item in."
Are Wireless Networks Secure?,"Unfortunately, no computer network is truly secure. It's always theoretically possible for eavesdroppers to view or snoop the traffic on any network, and it's often possible to add or inject unwelcome traffic as well. However, some networks are built and managed much more securely than others. For both wired and wireless networks alike, the real question to answer becomes - is it secure enough? Wireless networks add an extra level of security complexity compared to wired networks. Whereas wired networks send electrical signals or pulses of light through cable, wireless radio signals propogate through the air and are naturally easier to intercept. Signals from most wireless LANs (WLANs) pass through exterior walls and into nearby streets or parking lots. Network engineers and other technology experts have closely scrutinized wireless network security because of the open-air nature of wireless communications. The practice of wardriving, for example, exposed the vulnerabilities of home WLANs and accelerated the pace of security technology advances in home wireless equipment. Overall, conventional wisdom holds that wireless networks are now secure enough to use in the vast majority of homes, and many businesses. Security features like 128-bit WEP and WPA can scramble or encrypt network traffic so that its contents can not easily be deciphered by snoopers. Likewise, wireless routers and access points (APs) incorporate access control features such as MAC address filtering that deny network requests from unwanted clients. Obviously every home or business must determine for themselves the level of risk they are comfortable in taking when implementing a wireless network. The better a wireless network is administered, the more secure it becomes. However, the only truly secure network is the one never built!"
what is the best lap top to get with reasonable price?,"I've had mostly Toshiba's for the past five years, they are rock solid reliable. Check out Amazon to skip taxes and shipping. You can also add Toshiba support to a laptop you bought on Amazon, their tech's are great. The few HP's I've worked with (including my Yahoo! work laptop) seem very feature rich, but I've never owned one long enough to determine how reliable they are. HP does seem to be hitting the street hard this Christmas season with low prices; they had a Black Friday special laptop for $400 at Wal-Mart. Their screens also seem very crisp and high resolution, there's definately a sexy factor. I like the look and pricing of the new Dells, but my IT admin friends have had plenty of problems with older Dell keyboards breaking, so I'd make sure to add a service plan to your Dell if you're comparison shopping the price."
What is CGI?,"Common Gateway Interface (CGI) is an important World Wide Web technology that enables a client web browser to request data from a program executed on the Web server. CGI specifies a standard for passing data between the client and the program. An aim of CGI is to be language-neutral, though Perl is often associated with it."
what is a double layer DVD burner?,Movie DVDs you buy in the store can contain up to 8.5 gigabytes of data. This is because they are pressed (as opposed to burned) dual-layer DVDs (also called DVD-9). The recordable DVD+-Rs that have been on the market for a while a single-layer DVD-5s and can store up to 4.7 gigabytes. This disrepency is why programs that copy movie DVDs need to compress the DVD content after unencrypting it before they can be burned to a normal DVD. Recently new DVD burners and media were introduced that allowed people to burn DVD-9 DVDs reasonably affordably. So a double-layer DVD burner is one that is capable of burning 8.5 gigabyte DVD-9 format DVDs. http://en.wikipedia.org/wiki/Dvd#Technical_information
"First it's the one-click stuff, and now it's consumer reviews. Do they have a legal leg to stand on?","Amazon, like other companies, tries to patent its innovations for two reasons: 1. To gain a competitive advantage by excluding competitors from using its new ideas. For example, Amazon once sued Barnes and Noble over a patent. 2. To discourage competitors from filing patent infringement suits against Amazon. This concept is sometimes called Mutually Assured Destruction. The idea that Amazon or other companies are patenting existing or obvious ideas is incorrect. It's an urban legend fueled by people's unwillingness to read and understand the patents. The USPTO (United States Patent and Trademark Office) only grants patents on techniques that are *novel* and *non-obvious*. You can look up any granted US patent on the USPTO website, and roughly evaluate it by reading the broadest independent claim, which is usually claim #1. Remember, to infringe the claim, you have to have all the elements of the claim. Generally, the claims are narrower (less powerful) than people think. Do they have a legal leg to stand on? Once a patent is gratned by the USPTO, it has roughly a 50% chance of being upheld if brought to court."
What does .com stand for?,.com stands for commercial. This is used by commercial websites but anyone can buy a domain name that ends in .com even if it is not going to be used commercially.
What is Visual Basic?,"Visual Basic is a programming language and software development environment created by Microsoft in the 1990s primarily to make it easy for developers to create client applications on Windows. It featured an way to easily create graphical user interfaces by drawing windows and controls on the screen, and an event-driven paradigm that made it easy to attach code to meaningful events in the lifetime of an application (such as a button click). The language was adapted to the Web with a variant called VBScript, and embedded into Microsoft Office and other applications with another variant called Visual Basic for Applications (VBA). Around the time of Windows 98's release, it became possible to create scripts written in VBScript to run on the Windows desktop. In 2000 Microsoft introduced a new unified framework for software development called .NET. At that time Visual Basic was thoroughly revised and renamed to Visual Basic .NET. This version of the language added some capabilities, but dropped others, and was incompatible with previous versions of the language, leading some to complain that it should be been released as a separate language with a different name. Still, a great deal of Visual Basic code is in use today and large numbers of developers still use it to create client applications, Web apps, script, and macros embedded in other applications such as Microsoft Excel."
It seems to mean different things and different technologies to different people.,"The best article I've read on the subject is in the link below. In summary, the article cites the following 7 factors common to Web 2.0: * Services, not packaged software, with cost-effective scalability * Control over unique, hard-to-recreate data sources that get richer as more people use them * Trusting users as co-developers * Harnessing collective intelligence * Leveraging the long tail through customer self-service * Software above the level of a single device * Lightweight user interfaces, development models, AND business models"
What is a blog?,"There are several types of blogs, or Web logs. They have outgrown their old description of an online diary and have become a new way for citizen publishers to share opinions and information.    There are commercial blogs, like Captain Morgan's Rum's Captain's Blog which mainly serves to market a product.  There are political blogs, which gained prominence in the last election for scooping traditional news sources on some stories.  There are technology blogs, which alert developers and consumers to emerging trends and products.   You can find a blog on any subject under the sun, from new parents gushing over their offspring to serious commentary about world events.     To discover new and interesting blog content, I recommend Technorati and Feedster."
Where can I get antivirus software if I don't have it installed?,You should either get AVG Free or AntiVir Personal Edition (also free). Both of them are excellent and easy to use.
why do people talk about google as evil (or not evil)? Where does this relationship come from?,"Their motto is Don't be evil, in response to Microsoft's reputation as The Evil Empire."
I'm concerned that upgrading via a PCI card will not be any better. Any advice would be appreciated.,"Most onboard video for PC desktop motherboards are far short of performance for even a PCI-only card. For the Intel 845 chipset, having a dedicated PCI video card can definitely improve your performance, especially for 3D games."
dhcp server from where my interface got the lease on Linux.,There are a number of different DHCP clients that run on Linux. Use the command ps ax to try to determine what processes are running that might have something to do with your ethernet interface. DHCPCD is a popular one. Look to /etc/dhcpc for any files that might be there. PUMP is also a frequent program in use by some versions of RedHat Linux. Run pump -i eth0 --status assuming your ethernet interface is eth0 DHCLIENT -- run locate dhclient.leases and look into that file if you see that process running.
"I've used Adium/Fire on Macintosh Trillian on Windows Is there any software that runs on Mac, Windows AND Linux that can provide encrypted Yahoo/AIM chat? Skype is its own network, and not AIM/Yahoo.","The easiest way to have an encrypted conversation between any platform is probably to use a jabber server that supports SSL. jabber.org supports SSL, and clients are freely available for every platform. Adium for Mac is a good client, Gaim for Linux, and Gaim or Trillian for Windows should cover most of your needs using that combination."
What is the purpose of a web host?,"From wikipeadia: Web hosting is a service that provides individuals, organizations and users with online systems for storing information, images, video, or any content accessible via the Web. Web hosts are companies that provide space on a server they own for use by their clients as well as providing Internet connectivity, typically in a data center. Web hosts can also provide data center space and connectivity to the Internet for servers they do not own to be located in their data center."
How do I find out how much RAM my computer has?,If you are on a Windows machine: Right click on the My Computer icon and choose the menu Item Properties. Click on the General tab and you should see the amount RAM on the window If you are on a Macintosh running OS X: Click on the Apple menu in the upper left hand corner. Choose About This Mac and you will get a window that shows you how much RAM you have.
How do I compress a file?,"Run the free program gzip, which you can download from http://www.gzip.org/ Even though you didn't specify which machine you're on, you can almost certainly use gzip, which will work on all the important OS's."
Can I view everything on the Internet via the wireless network?,Yes...you can :)
what is the most popular programming laguage in use today?,"This is a tough one, and no doubt a potential debate point in most cases. I would really doubt that C# has any real future. Java, on the other hand, is written in C. Most modern development platforms have a foundation in C. If this question is to choose a language path for school, I think either Java or C is fine. Though I would say that you will become a better programmer if you have a more detailed understanding of what is under the hood. In that case C (and a bit of assembly isn't bad to at least take a look at). The more higher-level you go, the less you can ultimately do."
how long will it take for someone to answer this question?,2 minutes.
Web 1.0 was about doing anything on the web. Web 2.0 is about community. What will 3.0 be?,"Web 3.0 will be like more of social networks and interconnected technologies. Like Google and Yahoo are starting click-to-call services. Web 3.0 is more likely to be a mix of technologies like web2.o, VoIP, social networking, blogging, mobile, syncing mobile(wap) with the web.. Like a consumer shopping on eBay can click on call button to directly bargain with the seller if he is online (making use of VoIP) and with eBays acquisition of Skype this is most likely to happen"
I tried configuring and setting up my wirelesss router which I bought from CompUSA but it won't let me get online even though it detects my IP address and shows a strong wireless connection. What could be the problem?,"Few things to look for: 1. Do you have cable or dsl or dial connection? 2. Earlier when you did not have the router, were you entering the login/password to connect to internet? If so, you have to configure your cable/dsl modem to host the login/password. For SBC DSL modem you can do it by http://192.168.1.0/ and there is a option available in advanced configuration to do that. 3. Did you connect the ethernet cable from the cable/dsl modem to the WAN port of the router? 4. Are you getting the Dynamic IP assigned by the router? Check it by Start->Run->Cmd->ipconfig. It should show you some IP address like 192.168.1.x. 5. Run the following command in the command window (start->Run->cmd) ping www.yahoo.com Hope this helps."
The Microsoft Help section is pitiful!,First load the add-in: Tools > Add-Ins > Analysis Tool Pack then find it: Tools > Data Analysis & Choose Regression If you need any more help mail me.
Should both computers use the same OS to share my DSL?,"DSL usually requires PPPoE connections. Most consumer routers will provide this functionality for you. Simply enter your username and password into the router and it will maintain a persistent connection for you. Then, each computer on your network can simply obtain a DHCP address from the router and use the Internet without any special software. Windows, Linux, MacOS, and other operating systems should be compatible with little or no configuration."
what is the best podcast to subscribe to?,"This Week in Tech is a great podcast. It's hosted by Leo Laport (of TechTV fame) and features several guests each week, usually other ex-TechTV people and John Devorak. It's basically a discussion of tech news stories from the week. It's been the top podcast for some time now, probably because of the well known, intelligent hosts as well as the professional production quality. Browsing the podcasts available on iTunes can be a good way to easily sample some podcasts on topics you're interested in."
What is the difference between a Cable or DSL modem?,Cable runs through a digital cable line while DSL uses the phone line. Both are faster than dial-up. More info: http://www.cablemodemhelp.com/compare.htm
